Latitude,Longitude,Accident Severity,Weather,Road Type,Hour
14.073525531174539,76.83737394383657,Serious,Clear,Highway,1
12.768829738315297,77.54122295233167,Minor,Clear,Rural,7
17.9197870755524,78.39269424426219,Fatal,Foggy,Urban,17
21.87022910557014,87.59177713242153,Minor,Clear,Urban,11
27.75725484892832,76.44975405533351,Minor,Foggy,Highway,9
20.700738778983574,77.83165996211139,Serious,Rainy,Rural,1
19.970749438880507,75.59160561240503,Fatal,Clear,Urban,13
13.159816727932808,77.29812703331578,Minor,Clear,Rural,15
25.82890055529176,82.27385148609575,Fatal,Foggy,Rural,23
30.51627005386492,76.84282923307035,Fatal,Foggy,Urban,23
17.123928047863693,77.84650438992198,Serious,Foggy,Urban,2
28.023710044921046,76.70160568651676,Serious,Clear,Urban,14
19.077565964413676,78.265266812635,Serious,Clear,Urban,1
22.721777098038757,72.59350900966943,Minor,Foggy,Highway,10
21.572307842982866,74.03936562685595,Minor,Clear,Urban,9
13.331472577405197,77.28270300953398,Minor,Foggy,Urban,7
19.615057035382474,74.46716080075947,Fatal,Rainy,Urban,3
13.761284734683622,76.39119391123664,Minor,Clear,Rural,20
12.033679620653245,77.30847502819603,Serious,Foggy,Urban,7
24.639116231529,84.49934896154531,Minor,Rainy,Rural,18
29.71286204287425,77.718081416971,Minor,Clear,Highway,0
27.081420721099832,76.51443451436411,Minor,Foggy,Rural,16
22.90314013886786,86.93266976222408,Minor,Foggy,Highway,21
16.27439442266624,78.9323529633543,Minor,Foggy,Highway,8
13.077589295250945,80.18902930484906,Serious,Foggy,Rural,2
13.784992817316276,77.02630129803232,Minor,Foggy,Highway,20
13.011630355206096,78.26429902871072,Minor,Rainy,Urban,7
23.65633899614686,77.73837961906514,Minor,Clear,Rural,14
30.408944991346278,76.85438402973519,Minor,Rainy,Highway,7
19.23065444677418,73.34622319813367,Minor,Foggy,Highway,8
28.861237274103825,77.15822635739181,Serious,Rainy,Rural,13
30.57737309281488,76.82522874087135,Minor,Rainy,Highway,9
13.668589982796467,76.51035801423136,Minor,Foggy,Urban,18
26.199985472682386,76.12019304935154,Serious,Clear,Highway,16
13.02146315850107,78.9433280765749,Serious,Clear,Highway,16
13.043949436611669,79.45704719282978,Minor,Rainy,Highway,13
28.930230328503423,77.34599826851904,Fatal,Clear,Highway,15
27.87450879800189,78.55086366257618,Fatal,Foggy,Rural,1
14.519983996865422,75.20771803529178,Serious,Foggy,Urban,12
16.919508328197427,74.49669663612113,Serious,Foggy,Urban,12
18.2336595371495,74.03762219503716,Minor,Foggy,Urban,6
11.674601545640595,77.16052609560961,Serious,Clear,Urban,18
25.927511829621874,82.16452051030807,Minor,Rainy,Rural,3
28.258007298218043,77.02829012906572,Minor,Rainy,Urban,0
13.12667990639728,80.27634836796722,Serious,Clear,Urban,14
16.94426034625796,77.39296699456328,Minor,Foggy,Urban,4
18.92028828476129,73.10198835027651,Serious,Foggy,Highway,2
21.860684748752057,72.68983735030821,Minor,Clear,Rural,11
15.82915476261248,74.62157327650127,Fatal,Rainy,Rural,5
11.08822448303679,76.76389896225349,Minor,Clear,Urban,11
19.019683661663557,72.97570909413118,Minor,Rainy,Rural,0
27.7737187520762,76.49337369109669,Minor,Clear,Urban,13
21.703887273981138,74.04651028704426,Minor,Rainy,Rural,8
20.478710330523292,78.13855843034277,Minor,Foggy,Urban,1
18.72986969074305,73.48364508701644,Fatal,Clear,Highway,9
16.065865012407716,75.15445885791813,Minor,Foggy,Urban,0
19.13930041728948,78.27908173676562,Fatal,Foggy,Highway,0
22.91693113687974,87.75358032533134,Minor,Rainy,Rural,8
27.916858477810216,76.60107382991433,Fatal,Foggy,Rural,16
22.956244444307774,74.62367892598327,Minor,Rainy,Highway,11
20.864297917277597,86.46024322765312,Minor,Foggy,Highway,18
29.685101703333796,77.75619955399361,Serious,Clear,Highway,0
13.473813845889177,77.18807857756603,Minor,Foggy,Urban,17
14.066477810564379,76.76681273695627,Serious,Foggy,Highway,22
22.67559116151974,77.34954572385291,Minor,Foggy,Urban,21
29.87950609474393,77.8442049514224,Minor,Foggy,Rural,22
13.016413352069739,79.39000425644609,Serious,Clear,Rural,18
10.114569149632565,76.32751239145409,Serious,Rainy,Urban,18
13.028084422689972,78.94948920824869,Minor,Rainy,Urban,3
27.654615589924614,76.36466138989458,Minor,Clear,Urban,9
12.991938908188603,78.71334587862123,Minor,Clear,Urban,5
20.575861702959102,86.13064463271586,Minor,Rainy,Highway,19
12.009357893019414,77.15269175744433,Minor,Foggy,Urban,18
24.172275744786283,85.42482364111942,Minor,Rainy,Highway,16
30.261876050962467,78.01720098464256,Serious,Rainy,Rural,12
17.11234605282861,77.78604220815753,Serious,Foggy,Highway,4
22.78929897328177,87.52705487208578,Fatal,Rainy,Highway,14
28.207643120516366,76.85967338511577,Minor,Rainy,Rural,20
21.363180418874716,86.97917566460504,Serious,Rainy,Urban,6
23.281161378177835,85.63254431506985,Fatal,Rainy,Highway,18
27.057633809245367,76.46359370124975,Serious,Clear,Urban,20
13.072809163687442,79.57227428236641,Minor,Rainy,Highway,8
20.257561436122455,76.38535318984407,Serious,Clear,Urban,5
15.885467285665538,79.0873825474539,Minor,Rainy,Urban,22
12.038984586922064,77.26934274150162,Serious,Rainy,Rural,6
20.430290837307524,76.92195530782384,Minor,Clear,Rural,5
13.025624207553417,79.56699013436537,Minor,Clear,Urban,21
27.90212648273198,78.52372944561151,Serious,Foggy,Urban,20
27.76396381917865,78.77580037217668,Serious,Foggy,Rural,1
24.183613541163588,77.31765570790247,Serious,Foggy,Highway,20
27.346098781482837,76.1615394525942,Serious,Foggy,Urban,19
18.025562322991817,73.70670105583584,Minor,Foggy,Highway,4
13.005850575288191,78.71204880211496,Fatal,Clear,Urban,17
27.46166608161804,76.22254638783178,Minor,Clear,Highway,23
29.11779249667927,77.42478733391611,Minor,Clear,Rural,23
29.07982033413819,77.41328181237542,Serious,Rainy,Rural,0
19.962863056849578,75.64914379423547,Serious,Foggy,Urban,17
14.732021136697282,79.5852073409716,Minor,Clear,Urban,8
26.612937624787925,76.32546109714069,Minor,Clear,Highway,6
22.661369620513884,88.04961690905718,Minor,Clear,Rural,22
21.230923746047015,86.8680481233413,Minor,Rainy,Highway,1
30.42156376170015,76.81155596805073,Minor,Rainy,Highway,17
30.124257236245686,77.97475186912457,Minor,Clear,Urban,23
20.882419884481624,86.47247345596335,Fatal,Clear,Urban,13
20.630722085167566,86.2290559393908,Serious,Rainy,Highway,16
17.061636255364814,77.74579206329344,Minor,Foggy,Urban,19
25.539502888842783,82.8639844860708,Minor,Foggy,Highway,22
30.080565630424793,77.91484604779798,Serious,Clear,Highway,1
13.066236869062482,80.1311719840235,Minor,Rainy,Rural,12
15.31796951683422,75.81264002792825,Minor,Rainy,Highway,10
12.648688203656832,77.41509663514441,Serious,Clear,Highway,18
18.171567837759635,74.11337048191362,Serious,Clear,Rural,9
15.553123205792755,77.54544221571469,Fatal,Foggy,Urban,4
25.723850759925543,82.53385515702574,Fatal,Clear,Rural,19
17.16087869680577,77.91008083135709,Minor,Rainy,Highway,15
30.18061293040189,76.85466652204497,Serious,Rainy,Highway,10
12.968302988474775,77.82556947735823,Minor,Foggy,Highway,2
13.377808726472907,76.98492163050415,Serious,Rainy,Rural,17
12.490836755695861,77.42501180408281,Minor,Clear,Highway,3
12.150248409557,77.2141346824386,Serious,Foggy,Urban,0
11.613915802342575,77.14868288765709,Fatal,Foggy,Urban,9
22.81075229353256,87.54071478284274,Serious,Rainy,Urban,6
13.428247574388351,76.85216044928116,Minor,Foggy,Urban,11
20.703172328634146,86.25321918872032,Minor,Clear,Urban,5
19.689714125000965,72.84633154964884,Minor,Rainy,Rural,18
20.687327858643954,77.66846863643472,Minor,Foggy,Highway,1
19.912862099520932,75.45647961953206,Serious,Rainy,Rural,17
30.291911797517386,76.8711348891392,Serious,Clear,Highway,12
13.690933785207068,77.58968337312646,Serious,Rainy,Urban,12
19.068249497573355,72.8747579435796,Minor,Clear,Rural,23
14.965688883665642,79.46113979659529,Minor,Foggy,Rural,13
27.212217330685164,77.37160512357976,Minor,Clear,Urban,15
12.187619330120201,77.25361856272522,Minor,Clear,Rural,17
20.93444198550421,72.7019760980587,Minor,Foggy,Urban,3
14.014888321996363,79.85653382135197,Minor,Rainy,Highway,6
29.28925394338323,77.03469483073916,Serious,Clear,Rural,20
18.483911287762,73.30837526643568,Minor,Clear,Urban,12
13.317265960527186,77.07244264980254,Fatal,Rainy,Highway,22
14.951001646901076,77.51234351051086,Serious,Clear,Rural,0
16.050240960426258,77.54368809638059,Minor,Foggy,Highway,16
19.460654494644814,77.45638675225632,Minor,Foggy,Highway,21
18.7667834644134,73.37536565668829,Serious,Foggy,Rural,6
20.913087389167785,72.73303903456791,Serious,Foggy,Rural,20
11.909881387754622,77.23095806074785,Serious,Foggy,Rural,14
23.677167869105833,77.32410787461846,Minor,Foggy,Urban,14
13.01906190539725,78.78424808144644,Fatal,Foggy,Rural,13
12.912690966365995,77.53944960421157,Serious,Clear,Urban,14
13.885220712617992,79.92167426332584,Minor,Rainy,Rural,14
29.68307658104474,77.7538848235318,Serious,Foggy,Urban,20
19.014557691575185,72.99232375633888,Serious,Clear,Rural,10
12.582130777153496,77.43263040530154,Minor,Rainy,Urban,10
22.923952280825162,86.9755733998375,Minor,Clear,Highway,10
23.23200075634556,85.71191847907141,Serious,Rainy,Highway,7
13.187386082002524,80.24058160911571,Serious,Foggy,Urban,2
28.467283539003233,77.45938985722393,Minor,Clear,Highway,10
27.109722611014842,77.36504981378631,Minor,Clear,Highway,3
18.062883755598904,73.61265180763674,Minor,Clear,Rural,2
24.35143787138714,75.24467637078126,Serious,Foggy,Highway,1
28.958541362724244,77.36451085139258,Minor,Rainy,Urban,20
18.830135442842888,73.30445143226005,Minor,Clear,Urban,9
13.407115444896878,77.60561305758321,Serious,Clear,Urban,11
12.987732748577278,77.86960757503354,Minor,Clear,Urban,19
27.344870403391315,77.23703854747063,Fatal,Rainy,Highway,18
13.532239053467611,77.22148513167294,Fatal,Rainy,Highway,11
21.84484400121309,74.1413273063593,Minor,Clear,Urban,14
12.992734040781528,77.78932988801661,Minor,Rainy,Urban,20
15.108265753690358,79.44408476480396,Serious,Rainy,Rural,12
12.30111277859203,77.3829055580751,Minor,Clear,Urban,8
25.815597762740403,82.35703429523159,Minor,Rainy,Highway,23
13.56787332559101,80.0931217498812,Minor,Clear,Highway,20
21.222863739076246,86.86818729093177,Serious,Rainy,Rural,15
18.994617173466537,73.06472934861722,Minor,Rainy,Rural,19
14.49924174683939,75.32374084581652,Fatal,Foggy,Highway,18
29.12753109966311,77.09779076144235,Minor,Rainy,Urban,16
20.093471711865632,78.16065927515305,Serious,Foggy,Urban,17
28.69678365279284,77.17337454581646,Minor,Foggy,Rural,4
11.717530287652275,77.18352560250797,Minor,Foggy,Highway,23
29.29272123669691,77.53337703265542,Serious,Clear,Urban,15
19.05067981537174,72.91865081289994,Serious,Rainy,Highway,0
18.876239524245836,73.27387190799834,Minor,Foggy,Highway,3
27.394083964652154,77.31192547289477,Serious,Clear,Highway,6
13.039120181996646,78.61510236746003,Serious,Clear,Rural,14
21.69581817324373,72.70720329522902,Minor,Rainy,Highway,5
22.209544982041344,74.32271593080608,Minor,Clear,Rural,8
28.54011045175388,77.18339591451573,Minor,Foggy,Highway,21
17.870336579211507,78.41055322886929,Minor,Rainy,Highway,2
13.986267550597098,76.10992634412335,Minor,Rainy,Highway,6
21.816164407111174,87.46262230781747,Minor,Clear,Urban,21
13.295474592400046,77.39504290000998,Minor,Rainy,Rural,13
25.51149499261028,77.5697693439983,Minor,Foggy,Urban,4
23.50031621572537,74.86849555189725,Minor,Clear,Rural,17
29.932625111937806,76.92959910031668,Serious,Foggy,Urban,10
29.488122266236658,77.63883021925218,Minor,Clear,Rural,21
27.1795082978928,76.01541583131537,Minor,Foggy,Highway,9
27.230001093116762,76.01262629319956,Serious,Rainy,Urban,19
28.73752576356118,77.29304642202317,Minor,Clear,Highway,23
22.873686759004826,87.26298205294334,Fatal,Clear,Highway,12
11.51626597256255,76.97536955742216,Fatal,Foggy,Highway,14
29.600560299414898,77.68056290987252,Serious,Foggy,Highway,12
20.22824603508569,76.37994304617747,Minor,Clear,Rural,7
21.51318315282639,72.6686532447587,Minor,Foggy,Urban,7
19.92897426848971,77.40885180686162,Minor,Foggy,Highway,1
14.91887808532019,76.25021842697906,Serious,Foggy,Highway,13
20.77314742068617,78.03648575688847,Serious,Rainy,Urban,16
13.020543963729173,79.15332691687067,Minor,Rainy,Rural,15
15.31134610574172,74.09105872866311,Serious,Foggy,Urban,7
16.603079522217577,74.78810176335347,Minor,Rainy,Urban,19
20.36954594842137,72.79562872026041,Serious,Foggy,Rural,22
15.256035951286458,74.20342469617135,Minor,Rainy,Rural,22
13.537223753038019,80.1025241206489,Fatal,Rainy,Rural,6
22.570687350675318,72.5891374153898,Serious,Foggy,Rural,6
13.065255136543783,80.22437112700258,Minor,Clear,Highway,22
16.18398974645856,75.43140047087068,Minor,Rainy,Rural,8
27.960242635520096,78.42607534655022,Minor,Foggy,Rural,0
13.024742708864366,78.89752852656146,Serious,Foggy,Rural,2
15.72464661677994,75.72579734693835,Minor,Foggy,Urban,14
27.00692839305168,75.88722940305814,Minor,Rainy,Rural,16
21.178574824434058,78.03317911412003,Minor,Rainy,Urban,20
29.04698697229925,77.43251273254349,Minor,Clear,Highway,1
28.680081666276656,77.17128785110307,Minor,Foggy,Rural,12
14.06750008764121,75.90715550925385,Minor,Rainy,Rural,16
26.5545697710026,77.27456856995255,Minor,Rainy,Urban,6
21.56886545129253,73.9869956195266,Serious,Foggy,Urban,23
14.796544272906372,74.82567349976561,Serious,Foggy,Urban,11
27.27265742967817,76.08479662581001,Minor,Clear,Highway,5
15.451276881618316,77.54723127411272,Fatal,Clear,Urban,21
23.324331863047124,85.43407262353404,Serious,Rainy,Highway,3
17.022877817736074,77.47444739860472,Serious,Clear,Highway,13
22.543402925423695,88.31489568551224,Serious,Foggy,Rural,3
24.337407676937833,77.67126554365572,Serious,Foggy,Urban,6
13.178244081835794,77.46963840611915,Minor,Rainy,Urban,20
22.66258024955276,88.0694194271942,Fatal,Clear,Highway,13
14.753323366836558,79.5783539330706,Serious,Clear,Highway,23
22.976868398271524,86.86349928440563,Minor,Clear,Urban,14
18.31206919484949,73.41491601654367,Minor,Rainy,Urban,13
18.97595246198701,73.0148449617182,Minor,Clear,Rural,17
21.816819453340976,87.51181349575343,Minor,Rainy,Rural,16
18.119113997103874,77.48007218160522,Serious,Foggy,Highway,5
10.215745664854362,76.37617967909182,Minor,Foggy,Highway,0
13.633067518488492,76.61516894826588,Serious,Foggy,Highway,15
29.178348366317348,77.4434579975086,Minor,Clear,Rural,12
22.68595681728366,87.95617473785884,Minor,Foggy,Urban,18
13.225797886556027,80.1788585768766,Fatal,Rainy,Rural,22
15.109000438447046,74.40643397872525,Minor,Clear,Urban,21
11.285162123519264,77.02808200759809,Minor,Rainy,Urban,23
24.98616366575618,75.57325309364262,Serious,Foggy,Urban,11
18.243177066150047,74.00739993358371,Serious,Clear,Urban,12
16.884401027727446,74.96940461731997,Serious,Clear,Urban,21
29.750355989317512,77.73871232551313,Minor,Foggy,Rural,18
24.00161259606348,77.71348503119218,Minor,Rainy,Urban,0
29.335363116564853,77.04811945877442,Fatal,Clear,Highway,18
29.150934068581353,77.1130618737677,Minor,Foggy,Highway,22
14.904158846782677,74.68248012363912,Fatal,Rainy,Urban,22
13.732559656397001,76.46618367609665,Minor,Foggy,Urban,11
18.705386253816584,78.29952968911437,Fatal,Foggy,Rural,8
23.657715949710138,77.7769618541543,Fatal,Rainy,Highway,18
21.591820797855714,72.69913860533418,Minor,Clear,Urban,1
27.957264995725577,76.64486728854179,Minor,Foggy,Rural,11
26.555266616343367,77.28086968783938,Minor,Foggy,Highway,9
17.4753317138404,74.54865152815128,Serious,Clear,Highway,6
21.13993205578537,79.0490713737676,Minor,Clear,Urban,9
18.890638116506306,73.20072589195092,Serious,Clear,Urban,7
27.98493375866915,76.71069841908941,Minor,Clear,Urban,1
16.633962750811918,78.79594204856603,Minor,Foggy,Rural,22
14.546267208260254,75.21016091569113,Minor,Clear,Rural,19
18.771933705982555,73.40209546002649,Minor,Rainy,Highway,17
22.296271875108754,88.05547822593834,Serious,Rainy,Highway,17
19.7727161592536,78.20955794543387,Minor,Foggy,Urban,2
29.5468035889791,76.98876564420867,Minor,Rainy,Urban,9
18.839940992392226,73.29871444489257,Serious,Rainy,Urban,6
11.880583053294728,77.2032178774609,Minor,Rainy,Highway,13
22.602563257065672,88.17808057886023,Minor,Clear,Highway,5
14.94987281193254,74.63507001363601,Minor,Foggy,Highway,22
19.20704288077753,73.25904519079482,Minor,Clear,Urban,15
12.996465070036736,77.86127777612948,Minor,Rainy,Urban,17
29.24375425871799,77.50873835125114,Minor,Clear,Rural,1
27.710156967334445,78.830798705281,Minor,Clear,Urban,21
12.077850046176406,77.2053870070831,Serious,Clear,Highway,23
14.32496991059329,75.5727071870727,Serious,Foggy,Highway,21
11.72792369411048,77.18651818692655,Serious,Foggy,Urban,7
23.279923488271905,87.0035690800723,Fatal,Foggy,Rural,18
16.273038083676106,75.3690344971639,Serious,Rainy,Rural,17
14.302336073176008,79.7851741973495,Fatal,Rainy,Highway,5
25.04042661180981,77.58101982016056,Minor,Foggy,Urban,2
21.311798826073968,86.96329694485571,Minor,Clear,Rural,18
21.401636350169174,72.69213260681391,Serious,Rainy,Rural,11
11.474165130921223,77.08184643783642,Minor,Clear,Highway,21
14.509643020162615,76.34880034075302,Minor,Foggy,Rural,21
20.796347224777552,86.37622556568823,Serious,Foggy,Highway,19
27.703204827052183,76.48265560091389,Minor,Clear,Highway,5
13.006897509234365,77.48922998719338,Minor,Clear,Rural,4
12.057119429136483,77.27964653706577,Serious,Clear,Highway,12
29.706686428232167,77.70019187375603,Minor,Foggy,Highway,4
26.844024442308406,80.45175283105485,Serious,Clear,Rural,12
19.09562896522875,72.8662454989955,Minor,Clear,Rural,19
20.090519592913264,72.78773580233376,Minor,Clear,Highway,13
11.57129734153748,76.95717817429384,Minor,Foggy,Highway,2
14.403388316973706,79.69944071045379,Minor,Foggy,Rural,22
27.9680546014569,76.65961052133153,Serious,Foggy,Rural,13
10.585756858377934,76.53180121174944,Minor,Rainy,Rural,3
13.228833984560488,77.39661859934502,Minor,Rainy,Highway,22
25.811177359616188,82.36937467497089,Serious,Foggy,Urban,14
13.231850258029747,77.22231349462618,Serious,Foggy,Rural,10
28.888245373894975,77.11761313080903,Minor,Rainy,Rural,20
10.028626060101834,76.26333666725205,Minor,Clear,Highway,9
25.83320919162286,75.94118363160632,Minor,Foggy,Highway,5
17.731801814355755,74.40440223220739,Serious,Foggy,Urban,1
22.442979338755745,88.22274546307946,Serious,Clear,Rural,16
23.155916640342642,86.07287391850434,Minor,Foggy,Urban,19
15.226336476105537,74.25451589998278,Fatal,Foggy,Highway,4
30.212096951556394,77.98979632117577,Minor,Rainy,Urban,16
30.08288777476296,77.94101060330787,Fatal,Clear,Highway,6
27.132304785103823,79.87712641004165,Serious,Clear,Urban,0
18.15417446716898,73.54702429387737,Serious,Clear,Rural,15
18.147341633872834,74.11398354650436,Minor,Rainy,Urban,18
26.794014331690693,80.59875503036866,Minor,Clear,Urban,10
12.999897620462056,78.25208128008163,Minor,Foggy,Rural,8
29.866890136686077,77.85022843784208,Minor,Rainy,Highway,7
20.58189778371129,77.4757906733601,Fatal,Clear,Highway,11
20.280540098426766,77.41644590917188,Minor,Clear,Highway,23
19.81155816038296,75.04293862225472,Minor,Foggy,Rural,13
21.80358134242491,72.64788760709546,Minor,Clear,Rural,5
13.035349836035188,79.8647915033841,Minor,Foggy,Rural,11
29.899052617149863,77.79882806786736,Minor,Foggy,Rural,16
16.82346870325519,77.07844399709926,Minor,Foggy,Rural,3
12.038574296353248,77.29456386338993,Serious,Rainy,Highway,22
27.789335169438484,76.51938902160413,Minor,Rainy,Urban,3
28.190222251679533,77.91513780484694,Minor,Rainy,Highway,17
15.746204828950061,79.14630961917473,Serious,Clear,Urban,10
28.473317404546748,77.09466197383777,Minor,Rainy,Rural,4
23.298712429366176,85.50618376208065,Minor,Foggy,Rural,19
15.599837006735303,75.82015941784707,Minor,Foggy,Urban,15
14.72149842215468,74.9412786243922,Minor,Clear,Highway,4
25.892469261778974,77.27080377265058,Serious,Clear,Urban,10
22.150348560990622,87.87304627504069,Minor,Rainy,Rural,6
23.42264143751103,74.82148174918507,Serious,Foggy,Urban,4
12.991086746044818,78.6976167508071,Minor,Rainy,Rural,6
23.322855830282183,85.34029001076398,Serious,Clear,Highway,3
29.055331181574363,77.10654268177437,Minor,Clear,Highway,17
29.008152188460237,77.40438433755264,Minor,Foggy,Rural,11
13.957955714692513,76.16287282367475,Minor,Clear,Rural,15
25.87321322022931,82.27471302543303,Minor,Rainy,Rural,23
11.999229726643259,77.29312064020652,Minor,Foggy,Urban,13
22.488659095816125,88.29994769605585,Minor,Foggy,Highway,20
16.86455196157434,77.23095836440358,Minor,Foggy,Urban,8
14.416465316289134,79.73674004694098,Minor,Clear,Highway,7
12.15281153012943,77.30476207756129,Minor,Rainy,Highway,12
19.421987648448905,73.96428485099815,Serious,Rainy,Urban,15
15.17226092373357,74.3304439301077,Minor,Clear,Rural,19
16.654492942750693,76.69292685251428,Serious,Clear,Urban,18
21.17558349158028,73.79140628071066,Serious,Rainy,Urban,9
25.462294522624724,75.7848740223446,Minor,Foggy,Highway,11
22.20578492908756,87.92746014944264,Minor,Clear,Highway,7
10.579273898717325,76.54023690699711,Minor,Clear,Rural,23
29.633631289647788,77.72583853564127,Minor,Rainy,Rural,8
30.58024821683126,76.78449236297163,Serious,Clear,Highway,1
19.06624532507488,72.91723253430031,Serious,Rainy,Urban,2
14.595601056697603,75.14755585602511,Minor,Rainy,Highway,0
19.414345311483125,73.92689488295728,Minor,Clear,Urban,20
15.087755828635578,74.38231716958433,Minor,Foggy,Highway,13
17.169771346340045,77.90801892983066,Fatal,Clear,Highway,2
12.48261015944654,77.41909726206377,Minor,Rainy,Urban,20
17.003007905348763,77.57552844365293,Fatal,Clear,Rural,9
18.619787515647747,73.62036772593746,Minor,Foggy,Urban,21
21.97181543747561,72.64005644936057,Minor,Rainy,Urban,17
26.93871767892642,75.80763832354843,Minor,Foggy,Rural,15
16.74888427367497,75.03952002241259,Serious,Rainy,Highway,0
29.60994752178748,76.96845728689657,Minor,Rainy,Highway,22
25.94933597643068,82.16090577165555,Minor,Rainy,Highway,21
13.023286774513302,78.72529234631718,Fatal,Foggy,Urban,12
11.649152368427245,77.18003933725669,Minor,Foggy,Highway,21
28.03288901080708,77.21435359516875,Minor,Clear,Urban,16
13.806074848593806,79.93314567771857,Serious,Clear,Highway,18
19.413215422362097,78.23755112015236,Minor,Rainy,Rural,2
12.548003832086653,77.43469003551644,Serious,Foggy,Rural,7
13.603270668358746,76.63389805273717,Serious,Foggy,Rural,10
20.81221316482936,86.33425502108905,Serious,Rainy,Highway,11
15.910606242295177,74.93577450371374,Serious,Rainy,Highway,2
22.49378614200209,72.64161338352149,Serious,Clear,Rural,16
14.230786548628105,79.80696755364434,Minor,Rainy,Highway,3
14.59724708136087,77.52665961135382,Minor,Clear,Highway,17
27.565866861081634,76.36548902423306,Serious,Rainy,Urban,22
14.169907602263445,79.81951364805536,Minor,Clear,Rural,16
12.769718468646087,77.52053770292409,Minor,Foggy,Highway,6
13.65227141580188,77.55831283110673,Minor,Clear,Urban,10
18.954524068059754,73.08803709938653,Minor,Foggy,Urban,19
18.568932353695917,73.80397855979506,Minor,Clear,Highway,10
14.173985987878872,79.81461960474508,Serious,Foggy,Highway,9
22.74831220032585,87.76262285242707,Serious,Clear,Rural,6
19.519977567847885,74.17019911259258,Serious,Foggy,Rural,4
11.138729257404908,77.02080784513161,Minor,Clear,Highway,0
22.862653810084314,87.27089729622155,Minor,Clear,Urban,15
13.036134043537329,79.89393702667707,Serious,Foggy,Rural,5
18.355926704770592,73.94942805901353,Serious,Rainy,Urban,8
15.611106281491809,74.14444049069154,Minor,Foggy,Urban,10
28.693699045791213,77.15178316457803,Minor,Foggy,Highway,8
23.386292971272614,77.7930872935902,Minor,Clear,Highway,17
21.2403234627633,86.83928718067419,Minor,Clear,Highway,15
23.338100148098828,85.45853442269205,Minor,Rainy,Urban,8
21.235003823890867,73.84846268923879,Minor,Clear,Highway,5
17.446820875293547,77.49859412908596,Minor,Clear,Highway,5
22.59007578549247,88.34983763024252,Fatal,Rainy,Urban,8
22.88780293548915,72.58002986966392,Minor,Foggy,Rural,12
13.43628401115226,77.31118021956212,Minor,Rainy,Highway,15
13.768060914085986,76.39498544775172,Minor,Rainy,Rural,22
11.914622422249748,77.26932547536278,Fatal,Rainy,Urban,21
28.108816579988442,76.74859818283,Serious,Foggy,Rural,22
11.99115504835859,77.1407524704813,Minor,Clear,Highway,14
14.270832447810548,75.64349269573727,Minor,Rainy,Rural,7
26.68615511243655,80.77869736898863,Minor,Rainy,Urban,18
17.18173727697429,74.77482187564763,Serious,Rainy,Highway,3
25.390634620605574,83.11724181920499,Minor,Clear,Rural,2
27.040873332850943,75.89649699241254,Minor,Foggy,Rural,22
17.550719708894285,74.0400007307575,Fatal,Clear,Highway,13
14.729198140224902,75.00213248611868,Minor,Rainy,Urban,16
11.280044063933637,76.87704977986643,Minor,Rainy,Urban,18
14.876063587450057,74.78822770445835,Serious,Clear,Highway,19
29.60912289699074,77.65274261099762,Serious,Foggy,Rural,21
29.440588718735484,77.58400260983542,Serious,Clear,Urban,23
23.27601402057652,74.74256309188885,Minor,Rainy,Highway,21
19.62271405635563,74.5376180211755,Minor,Clear,Rural,3
29.23251922804578,77.09265138751188,Minor,Clear,Rural,15
19.083129592780452,72.87149330283704,Fatal,Rainy,Urban,3
16.392073629121647,78.89518048389695,Minor,Clear,Highway,5
17.75330572629008,74.39566222022215,Serious,Clear,Urban,5
10.19895234634244,76.36143639763407,Minor,Foggy,Urban,18
22.916781203008583,87.09194883764208,Serious,Foggy,Rural,8
13.023596063372537,77.57392943757343,Fatal,Clear,Urban,21
18.742635981099593,73.43885864912843,Minor,Clear,Urban,16
23.206162223252075,85.792504728003,Serious,Foggy,Urban,4
13.537593857790075,76.72194932443642,Serious,Clear,Highway,21
13.068552989827108,80.21735271342645,Serious,Clear,Rural,20
17.199797402643533,78.08447732827689,Minor,Clear,Urban,17
25.8792628975529,75.94685881547494,Serious,Rainy,Rural,13
18.742676139092826,73.47274624021502,Minor,Rainy,Urban,17
16.366431778119562,76.00620709277591,Minor,Clear,Urban,20
11.941074976203474,77.27504259189848,Serious,Rainy,Highway,14
17.212403630895178,78.53299301785498,Minor,Clear,Rural,11
26.313814366418377,77.44579918207197,Serious,Clear,Urban,12
20.77328878706198,86.32407293936686,Minor,Clear,Highway,21
24.42493339545638,84.95203293870122,Fatal,Foggy,Urban,14
21.796532671341726,87.52437242547863,Minor,Clear,Urban,6
20.314104868063513,72.76974615990365,Minor,Foggy,Urban,20
20.794008649648603,78.08337230631406,Serious,Clear,Highway,15
22.967633970457612,77.85008586615609,Minor,Clear,Urban,16
27.691190890891157,76.43318088015253,Minor,Foggy,Highway,14
17.147900495721792,77.86321030801403,Minor,Rainy,Highway,13
20.321098645579468,72.77108589444556,Minor,Rainy,Urban,19
22.68275758445063,87.86268889598021,Minor,Rainy,Rural,11
29.294290466717214,77.54941766279062,Minor,Rainy,Highway,0
19.093141070783727,72.93349740809343,Minor,Clear,Urban,15
16.699595094302726,78.75055603579521,Serious,Rainy,Highway,1
23.26594201885429,85.71547507405671,Minor,Clear,Highway,1
20.02866495298746,75.72607079702696,Serious,Rainy,Highway,0
